Store Number,Annual Revenue,Annual Operational Costs,Median Income,Format,Location Name,Mean Age,Staff Friendliness Index,Traffic Busyness Index
2104,238528.19,138712.62,59200,Drive-thru,Camslake,21,1.66,5.74
2105,176756.84,84028.03,65700,Drive-thru,Kingstlebourne,30,4.34,5.08
2106,203937.36,105087.6,53900,Drive-thru,Botcompcastle,30,2.4,5.56
2107,321835.51,181255.47,63100,Drive-thru,Pensseywell,45,3.63,6.64
2108,324494.09,150347.57,79800,Drive-thru,Cam-under-Hampton,51,2.08,6.79
2109,275516.45,142660.59,48700,Drive-thru,Shaft-under-Worth,27,3.23,5.2
2110,256866.91,181177.67,67700,Drive-thru,Elmston,34,6.66,6.58
2111,230085.38,135068.78,73500,Drive-thru,Farndleden,32,2.17,6.98
2112,298923.7,176574.51,76500,Drive-thru,Eggingenbeck,36,4.92,7.26
2113,268794.24,91574.24,79000,Drive-thru,Abglesmith,50,6.37,6.63
2114,395286.16,219038.73,81000,Drive-thru,Suddendbage,43,7.89,7.84
2115,217318.29,85874.67,78500,Drive-thru,Sodshot,47,6.51,7.28
2116,195169.81,96604.91,72300,Drive-thru,Emswood,39,7.79,5.65
2117,268131.9,198484.35,59800,Drive-thru,Ribbleling,11,9.03,3.58
2118,265070.03,171338.98,53800,Drive-thru,Wetham,39,8.53,5.63
2119,214947.94,107047.51,68700,Drive-thru,Bascastle,32,8.91,6.3
2120,324097.81,205412.52,72200,Drive-thru,Sodstoke,43,6.69,7.28
2121,323311.14,171639.89,76300,Drive-thru,Walt on Avon,41,3.45,6.36
2122,270968.53,128849.85,76400,Drive-thru,Cirermerbrook,38,9.06,6.46
2123,225139.18,121394.47,69300,Drive-thru,Ellerbeck,35,1.11,5.22
2124,319059.56,115392.05,87000,Drive-thru,Horndleendown,52,4.25,8.6
2125,310445.63,141864.26,70400,Drive-thru,Hamringside,32,8.9,6.47
2126,297927.52,169782.38,64400,Drive-thru,Chilseyling,35,3.98,6.6
2127,232113.53,89450.1,77100,Drive-thru,Farndleenshot,38,3.79,6.98
2128,236124.86,108454.45,76300,Drive-thru,Ciringringbury,39,5.84,4.87
2129,201538.53,83619.0,65500,Drive-thru,Leatherdown,38,8.99,6.85
2130,267481.53,175263.9,51900,Drive-thru,Sudford,30,8.88,4.13
2131,321789.55,196665.46,64600,Drive-thru,Burglesstoke,45,3.07,5.59
2132,269046.25,198692.85,66800,Drive-thru,Sunssmith,24,3.85,4.97
2133,323395.49,203936.33,66100,Drive-thru,Sodover,26,2.12,5.68
2134,229225.87,157328.77,73500,Drive-thru,Pendlelake,23,3.49,4.75
2135,332330.44,136966.76,80100,Drive-thru,Warrensrensbeck,65,6.34,6.0
2136,214126.32,86519.45,59400,Drive-thru,Edgdon,36,3.66,5.67
2137,332938.87,193470.5,77700,Drive-thru,Burbledenchester,39,8.13,5.02
2138,309289.0,210589.23,67700,Drive-thru,Kingstlelake,34,8.56,5.01
2139,292603.29,151072.5,69900,Drive-thru,Rothingsmith,42,7.93,4.4
2140,274378.75,132128.28,75800,Drive-thru,Enley,47,8.23,8.27
2141,389348.62,213767.41,87300,Drive-thru,Bassertree,48,9.28,6.43
2142,276996.0,168716.05,76300,Drive-thru,Dribglemerbridge,36,9.57,6.86
2143,237056.06,132553.44,69900,Drive-thru,Falseybourne,36,4.63,5.53
2144,299619.73,122895.32,75500,Drive-thru,Bootey,44,1.81,5.39
2145,227470.65,88526.57,74500,Drive-thru,Bot-under-Borne,32,1.08,6.85
2146,276064.54,171523.06,63900,Drive-thru,Candney,30,7.14,5.49
2147,259101.78,148380.58,62400,Drive-thru,Braddleley,24,6.43,5.65
2148,206578.45,91881.09,75900,Drive-thru,Botbourne,36,9.85,6.01
2149,239902.0,123671.2,64600,Drive-thru,Boothenenthorne,34,6.27,6.94
2150,282826.18,151259.58,85200,Drive-thru,Botherchester,32,4.84,6.02
2151,285817.59,151865.84,59300,Drive-thru,Dartborne,37,8.86,5.47
2152,276153.64,108181.38,85200,Drive-thru,Flitcester,41,4.57,7.16
2153,336497.79,198901.37,65400,Drive-thru,Ketmermere,43,5.49,6.96
2154,225937.09,109749.57,67700,Drive-thru,Cheddlerebrook,30,9.67,6.74
2155,307985.19,155695.74,94000,Drive-thru,Cambendwang,44,3.74,6.68
2156,246341.88,148436.86,66000,Drive-thru,Chilbasley,31,7.99,5.03
2157,260173.06,139983.03,77000,Drive-thru,Rothingey,30,4.67,7.21
2158,252057.1,148489.51,61100,Drive-thru,Egsmith,27,1.05,5.69
2159,211317.4,118968.79,79300,Drive-thru,Cicombe,19,7.34,6.76
2160,185300.37,88475.0,71100,Drive-thru,Hamsney,19,5.06,6.44
2161,279014.11,162900.04,69300,Drive-thru,Hamperrenswich,33,6.5,5.33
2162,329890.26,192998.26,75600,Drive-thru,Abborne,49,5.81,6.03
2163,245070.83,107452.76,54400,Drive-thru,Cammendenlow,34,9.04,5.65
2164,245020.84,125201.53,73100,Drive-thru,Wolwich,43,6.96,7.52
2165,259071.33,155466.91,79100,Drive-thru,Castleswang,43,7.79,6.2
2166,288928.24,169688.66,71100,Drive-thru,Hornddenwich,29,6.55,5.88
2167,291295.91,137885.88,74300,Drive-thru,Burglebourne,44,6.31,6.36
2168,329151.18,182824.65,65800,Drive-thru,Basborough,32,8.6,5.99
2169,297472.61,143160.37,90600,Drive-thru,Milcombe,44,5.64,6.16
2170,224555.28,111443.83,61700,Drive-thru,Stafgrove,32,3.85,6.29
2171,286260.32,114028.95,89700,Drive-thru,Kettenborough,54,5.24,7.11
2172,332361.86,157391.42,77500,Drive-thru,Ribbendlow,49,1.33,6.32
2173,271347.73,115517.71,74800,Drive-thru,Camover,36,4.26,6.13
2174,346486.29,206553.53,76200,Drive-thru,Southstanhall,46,4.48,6.69
2175,274496.04,212717.72,59500,Drive-thru,Barndlethorne,23,1.23,5.69
2176,204283.1,150583.51,47900,Drive-thru,Rockentree,34,2.73,4.2
2177,335962.42,157270.77,75200,Drive-thru,Rotherport,50,2.25,7.26
2178,346804.0,200903.0,78400,Drive-thru,Cookmerlake,31,6.49,6.4
2179,233654.04,111072.55,88100,Drive-thru,Sudcester,48,5.55,6.76
2180,252940.18,145197.5,64500,Drive-thru,Whitwold,42,4.23,5.71
2181,194701.64,115496.73,50000,Drive-thru,Elmport,21,5.96,5.2
2182,221230.13,130419.73,73800,Drive-thru,Shrivmoor,15,8.99,5.37
2183,275765.9,208483.63,46700,Drive-thru,Handleswich,22,1.89,4.96
2184,365394.73,215752.23,76700,Drive-thru,Cookbury,54,5.79,6.53
2185,208217.67,124641.1,70800,Drive-thru,Chippingbridge,33,1.37,6.11
2186,271948.45,172631.8,74300,Drive-thru,Burringbrook,35,2.03,6.28
2187,181976.79,87583.87,66100,Drive-thru,Wywell,21,5.79,5.37
2188,238341.68,101237.06,74900,Drive-thru,Soddleavon,30,8.71,6.26
2189,274258.96,121445.13,81100,Drive-thru,Shaftrecombe,32,5.96,6.95
2190,306625.32,124909.25,85800,Drive-thru,Eg on Don,41,5.19,6.51
2191,285306.53,143798.95,68800,Drive-thru,Faldenstoke,32,4.58,6.37
2192,335952.72,194255.87,85200,Drive-thru,Pendport,48,9.47,6.39
2193,273956.54,146181.1,59400,Drive-thru,Shrivdenbury,29,8.16,5.22
2194,283554.53,161125.47,82500,Drive-thru,Dribbensfield,41,8.77,6.6
2195,200275.03,91020.72,64800,Drive-thru,Cheddenslake,23,8.15,6.23
2196,306828.75,180558.4,62800,Drive-thru,Watchby,42,9.49,5.74
2197,236823.63,120406.45,76200,Drive-thru,Chelmston,49,4.96,4.75
2198,222998.08,80481.11,79500,Drive-thru,Pemsbasley,39,6.31,7.31
2199,331416.19,160669.11,82500,Drive-thru,Castlemansbrough,36,2.53,6.82
2200,320357.22,192316.15,63200,Drive-thru,Hamley,31,7.78,5.58
2201,163562.53,86499.43,72900,Drive-thru,Cirerlake,32,3.35,5.49
2202,138316.92,93471.66,58900,Drive-thru,Bromberborne,19,6.92,6.34
2203,201566.25,112774.79,60900,Drive-thru,Millingmoor,27,9.02,5.29
2204,260915.18,189744.77,62500,Drive-thru,Cammingbage,23,9.81,4.38
2205,318238.91,201645.29,63800,Drive-thru,Camside,43,5.33,5.12
2206,294238.75,178697.6,79100,Drive-thru,Ribben on Side,24,3.63,5.3
2207,271392.37,141314.72,73100,Drive-thru,Stafchester,34,1.53,6.05
2208,270570.68,140941.92,69300,Drive-thru,Toddendworth,29,7.88,5.6
2209,197188.21,94722.84,67100,Drive-thru,Hamperport,24,1.56,5.6
2210,339906.22,218054.9,70400,Drive-thru,Bassendbrook,52,8.29,7.43
2211,281449.73,156065.32,83800,Drive-thru,Chelmside,34,6.68,5.7
2212,303717.18,174031.14,68000,Drive-thru,Hurstringstoke,49,6.2,6.78
2213,272897.43,136242.08,74400,Drive-thru,Horstlestanport,34,7.04,6.27
2214,378868.47,197624.54,83600,Drive-thru,Suddenstoke,46,7.78,6.23
2215,300511.2,133688.71,77900,Drive-thru,Bootborough,33,2.5,6.26
2216,381910.57,218437.17,85600,Drive-thru,Cambingtree,46,4.78,7.2
2217,196463.75,103944.31,58200,Drive-thru,Cheddingnell,27,2.83,6.33
2218,258191.14,123129.87,72800,Drive-thru,Skelbridge,36,1.14,4.62
2219,173926.58,88843.75,63800,Drive-thru,Warrens-under-Moor,33,6.46,5.69
2220,275349.94,171765.6,69900,Drive-thru,Cheddleswell,34,9.27,5.66
2221,279182.42,185323.42,75700,Drive-thru,Fullingbascester,37,1.97,4.51
2222,232964.81,117481.54,63900,Drive-thru,Siring on Borne,23,6.03,5.33
2223,233886.59,93665.87,64900,Drive-thru,Chelmbage,35,3.65,6.29
2224,281239.98,175580.51,67500,Drive-thru,Emsendon,22,3.79,5.84
2225,274342.91,111528.19,77700,Drive-thru,Cookby,45,7.77,7.62
2226,237756.76,125292.6,74700,Drive-thru,Hurstham,38,1.47,8.05
2227,248727.81,141505.52,67700,Drive-thru,Falton,33,6.56,5.89
2228,227819.18,129925.55,72600,Drive-thru,Horndringsted,31,3.26,7.72
2229,166832.29,133597.89,58400,Drive-thru,Egseylake,18,3.04,4.25
2230,292774.25,184440.47,67800,Drive-thru,Nortbury,34,7.1,6.05
2231,260784.24,94970.32,86400,Drive-thru,Burling,54,1.61,6.2
2232,277721.81,141761.08,82900,Drive-thru,Durblecompshot,38,2.31,6.33
2233,296201.93,194039.75,73700,Drive-thru,Bastlewich,19,4.88,6.93
2234,241605.15,153939.29,65800,Drive-thru,Chilling,27,9.06,4.3
2235,285590.0,158707.33,62600,Drive-thru,Redgrove,33,7.72,5.41
2236,178062.89,97590.68,69700,Drive-thru,Sibourne,32,7.54,6.19
2237,275410.34,175159.44,61900,Drive-thru,Bootherbrough,36,3.15,6.85
2238,236679.92,172212.62,54100,Drive-thru,Ketwang,15,2.57,5.59
2239,285189.41,185881.34,58200,Drive-thru,Chillerside,26,5.72,5.06
2240,225035.33,120087.47,75200,Drive-thru,Millerton,36,5.46,6.25
2241,327071.41,201860.31,75700,Drive-thru,Brainmoor,32,9.77,6.13
2242,266647.56,91912.86,70200,Drive-thru,Wet-under-Mere,36,4.5,5.71
2243,171003.52,106805.92,46500,Drive-thru,Hampendhead,25,7.27,4.98
2244,265141.11,160318.22,72000,Drive-thru,Abberrensbury,37,6.48,5.31
2245,264613.34,178429.97,59800,Drive-thru,Castlerenswich,38,7.67,5.94
2246,220836.7,104020.72,69600,Drive-thru,Wetwick,31,1.3,5.63
2247,200174.9,99250.38,67300,Drive-thru,Hamsmanstree,21,5.64,5.64
2248,329027.86,214828.3,69100,Drive-thru,Marltree,44,7.85,6.36
2249,302072.28,168191.55,64700,Drive-thru,Pensmerbage,30,5.56,6.21
2250,234661.52,147803.82,44000,Drive-thru,Canchester,16,3.64,5.9
2251,314543.43,137799.98,88800,Drive-thru,Pemsberdon,42,8.25,7.67
2252,355522.7,201745.04,80500,Drive-thru,Clerecastle,46,5.09,6.53
2253,306380.0,211724.96,58900,Drive-thru,Suns-under-Port,29,4.14,7.01
2254,337792.23,205474.56,61100,Drive-thru,Soddleswich,34,8.24,7.03
2255,354355.86,205199.53,77500,Drive-thru,Penenmere,38,3.99,6.03
2256,309263.94,169415.09,75100,Drive-thru,Preststanbage,30,5.53,7.24
2257,277711.58,138332.96,65000,Drive-thru,Milwang,37,4.51,7.37
2258,171443.39,109261.13,46500,Drive-thru,Bootover,18,4.82,4.2
2259,289916.49,137202.18,83100,Drive-thru,Cammenlake,34,2.34,6.1
2260,207387.86,140956.95,50000,Drive-thru,Hamping on Down,22,6.34,3.8
2261,380709.88,215110.36,72100,Drive-thru,Kingstleling,51,5.69,6.2
2262,280292.21,199250.81,68700,Drive-thru,Waltling,33,7.81,6.5
2263,278568.67,151744.15,78200,Drive-thru,Dribbingbourne,38,8.75,6.12
2264,254752.09,114876.25,70800,Drive-thru,Rib on Low,28,8.42,5.34
2265,253029.82,96792.32,75400,Drive-thru,Dart on Ney,50,9.24,6.29
2266,242900.25,144824.47,54200,Drive-thru,Melthorne,24,6.22,5.07
2267,400110.67,198869.43,93900,Drive-thru,Pendleford,55,7.55,7.1
2268,308562.46,179483.42,78000,Drive-thru,Edgcester,33,9.79,5.17
2269,157269.28,106623.12,47700,Drive-thru,Prestwood,24,9.55,3.73
2270,301007.87,189396.94,64300,Drive-thru,Hanshall,39,8.24,6.68
2271,261283.11,112186.75,80000,Drive-thru,Hanningbury,54,6.09,5.79
2272,332062.51,194945.93,86000,Drive-thru,Reddercompwood,25,8.66,6.23
2273,289714.49,180242.96,63000,Drive-thru,Barndleling,33,4.45,7.55
2274,232901.24,132597.37,66500,Drive-thru,Worblewick,36,7.45,6.3
2275,288129.61,125564.32,74400,Drive-thru,Fullingstoke,38,4.78,7.36
2276,217616.63,126433.31,66800,Drive-thru,Ems on Sted,35,2.3,5.67
2277,268684.42,202246.78,61000,Drive-thru,Bastleshampton,23,7.66,4.95
2278,304664.11,172411.05,76500,Drive-thru,Cithorne,30,6.65,6.54
2279,323635.06,174527.91,81500,Drive-thru,Leatherglebrook,45,4.43,7.35
2280,290767.48,195332.3,57300,Drive-thru,Ellersmith,21,9.18,5.92
2281,334691.47,219995.91,68200,Drive-thru,Pendlewang,40,3.35,5.82
2282,332919.56,177852.77,85800,Drive-thru,Fuldon,56,5.33,7.74
2283,230435.03,129583.56,58500,Drive-thru,Rotbercombe,21,4.74,6.79
2284,345887.04,161531.54,83800,Drive-thru,Chillenborne,48,3.38,6.64
2285,343205.39,215121.27,60500,Drive-thru,Barndleford,44,8.14,6.18
2286,296308.09,146085.96,74200,Drive-thru,Camton,43,5.16,6.19
2287,274141.48,120886.67,87900,Drive-thru,Chippenberley,38,5.75,6.93
2288,284198.39,183060.29,67400,Drive-thru,Ful-under-Brough,17,6.57,3.95
2289,271256.4,171149.87,66700,Drive-thru,Toddles on Ford,38,9.32,6.08
2290,169571.95,114910.88,56500,Drive-thru,Sitree,28,9.47,5.55
2291,173681.01,139540.54,49600,Drive-thru,Bootbeck,11,2.43,6.23
2292,238100.22,127043.91,70700,Drive-thru,Prestey,34,3.94,7.03
2293,203629.04,105191.36,60200,Drive-thru,Camcombe,41,6.66,5.62
2294,318712.01,154553.5,73700,Drive-thru,Eggenford,45,8.62,7.39
2295,272513.76,107902.64,72600,Drive-thru,Rotherditch,42,9.52,7.0
2296,241270.34,194429.69,49600,Drive-thru,Elside,16,2.65,3.94
2297,255431.11,135068.5,64600,Drive-thru,Rotling,41,2.53,5.52
2298,379998.05,218127.09,74100,Drive-thru,Emmingcompwich,42,4.12,5.44
2299,289225.75,182443.25,62400,Drive-thru,Skelthorne,28,7.66,5.06
2300,352182.37,186879.09,63900,Drive-thru,Tipavon,36,9.23,6.66
2301,294085.56,166921.55,64600,Drive-thru,Watchover,32,4.02,5.68
2302,292145.01,193187.67,62700,Drive-thru,Soddlebrook,25,9.02,5.08
2303,320565.77,184155.82,84200,Drive-thru,Tiprenston,31,8.85,5.82
2304,307518.89,144381.36,76600,Drive-thru,Suddleden,37,4.04,6.58
2305,198206.59,140416.22,51300,Drive-thru,Darthead,19,1.82,5.08
2306,218370.74,106270.97,51600,Drive-thru,Burglesmansby,32,2.87,6.27
2307,289356.5,167385.73,64100,Drive-thru,Absmith,26,3.24,7.16
2308,366247.1,211269.87,73100,Drive-thru,Rothensmanshampton,39,2.03,5.55
2309,222461.05,121415.51,58600,Drive-thru,Tippenstanney,37,1.39,5.83
2310,225550.22,83295.41,71900,Drive-thru,Burglescombe,37,7.13,6.32
2311,272568.71,140927.32,70500,Drive-thru,Waltworth,34,7.2,5.97
2312,332391.32,189656.12,73900,Drive-thru,Emside,43,4.13,5.59
2313,363966.81,204457.21,82200,Drive-thru,Elbury,27,6.23,6.51
2314,163566.75,82535.88,57000,Drive-thru,Hamperrefield,35,6.83,3.94
2315,256714.53,121919.66,72500,Drive-thru,Warby,45,9.45,6.51
2316,256815.95,137531.12,70300,Drive-thru,Abhampton,40,8.83,6.59
2317,160859.84,107279.61,57000,Drive-thru,Sundlerensmoor,24,9.11,5.22
2318,301087.07,219893.4,53600,Drive-thru,Castlesstanbury,30,9.45,5.97
2319,352382.49,217973.27,71000,Drive-thru,Bastleditch,44,2.91,5.93
2320,289847.58,169992.13,73800,Drive-thru,Worrendseyham,30,7.12,4.52
2321,282687.13,207948.84,61300,Drive-thru,Sunford,20,5.01,4.25
2322,287911.49,192124.09,76900,Drive-thru,Ribbencastle,46,3.53,6.06
2323,270374.37,171767.84,58600,Drive-thru,Milrenslake,35,1.09,6.42
2324,288863.51,188766.59,58600,Drive-thru,Botherhead,31,8.59,5.65
2325,331722.13,187258.23,74800,Drive-thru,Falderwell,42,2.67,6.75
2326,222991.05,112090.64,74800,Drive-thru,Elmscompbrough,34,1.55,6.76
2327,312789.71,194923.46,65900,Drive-thru,Stafseycombe,34,8.54,5.58
2328,229713.81,144538.47,70300,Drive-thru,Elmbasham,28,7.59,5.95
2329,306047.73,200449.87,59900,Drive-thru,Suddendsmith,38,6.31,5.89
2330,165329.73,101326.61,51800,Drive-thru,Sundermere,21,4.07,4.5
2331,242834.64,146206.15,67900,Drive-thru,Horsberbury,38,9.77,3.98
2332,215221.59,86540.36,69200,Drive-thru,Ketterhead,35,8.46,6.49
2333,246715.29,102370.75,57700,Drive-thru,Brackwold,28,7.25,4.73
2334,296493.72,194361.08,64700,Drive-thru,Watchlow,23,6.8,6.51
2335,322872.24,119094.28,92400,Drive-thru,Abwood,55,3.55,6.23
2336,176876.85,80832.0,74300,Drive-thru,Leatherbourne,23,4.28,5.14
2337,246254.54,100426.69,67700,Drive-thru,Emchester,29,4.94,7.08
2338,195972.52,95530.29,59300,Drive-thru,Cithorne,29,4.38,5.69
2339,317672.62,154880.7,75800,Drive-thru,Pembury,33,5.89,7.16
2340,341200.53,169621.56,82700,Drive-thru,Dribblecombe,49,1.99,8.09
2341,263859.59,159653.34,56200,Drive-thru,Botcastle,24,4.15,6.94
2342,235239.73,169302.63,60200,Drive-thru,Bootport,30,5.63,5.52
2343,312863.93,135030.16,88700,Drive-thru,Marlcompborough,48,9.71,7.34
2344,206445.58,84129.92,66400,Drive-thru,Cammoor,33,7.53,7.37
2345,222865.61,101782.06,88500,Drive-thru,Soddleney,44,4.66,6.49
2346,334985.12,191920.29,72900,Drive-thru,Candlesditch,34,8.4,6.8
2347,182079.73,86503.68,73200,Drive-thru,Reddlescastle,40,1.04,6.78
2348,336911.68,217063.34,70400,Drive-thru,Skelringwang,31,6.99,5.61
2349,345735.61,204775.52,72900,Drive-thru,Burrenenbourne,34,3.03,6.41
2350,279237.8,141668.12,69900,Drive-thru,Egbrook,33,5.41,5.72
2351,241338.79,110095.94,71000,Drive-thru,Braindlerenscester,31,7.78,7.18
2352,252310.55,154911.71,59300,Drive-thru,Botavon,35,9.6,6.1
2353,255658.83,137859.02,65900,Drive-thru,Dribberling,42,9.19,5.57
2354,219247.1,104522.64,67600,Drive-thru,Hamssmith,24,5.19,6.66
2355,287249.39,168878.82,60200,Drive-thru,Barndlesport,25,6.93,6.21
2356,263848.08,100618.04,72100,Drive-thru,Ribchester,46,2.18,7.72
2357,250126.13,89598.86,74500,Drive-thru,Ketmanswood,43,4.49,6.5
2358,397021.41,188063.25,86500,Drive-thru,Chelmmerbury,54,1.47,7.49
2359,272520.1,157942.32,64300,Drive-thru,Cookcastle,43,7.38,6.36
2360,235027.8,163315.48,65900,Drive-thru,Toddle on Mere,35,3.09,4.24
2361,190548.49,81956.08,66000,Drive-thru,Burbourne,36,3.06,5.81
2362,253956.4,136085.92,70800,Drive-thru,Penderhead,46,5.98,5.86
2363,278072.44,113648.24,85700,Drive-thru,Dribblebage,35,7.02,6.37
2364,180613.78,91982.17,55800,Drive-thru,Fulwang,35,9.8,5.38
2365,239471.17,113006.54,75200,Drive-thru,Falmoor,36,3.32,5.65
2366,162330.94,103023.46,40900,Drive-thru,Alddlesbridge,20,1.13,4.63
2367,227594.25,143922.77,69600,Drive-thru,Falborough,36,7.35,6.0
2368,342878.59,203960.23,77800,Drive-thru,Pendingtree,45,2.36,6.1
2369,244690.63,124847.15,75800,Drive-thru,Camsden,25,5.43,5.44
2370,165012.11,121465.27,63900,Drive-thru,Burglerensport,19,8.56,5.68
2371,291139.07,188862.81,59100,Drive-thru,Dribblemerham,40,2.15,5.66
2372,278119.94,144095.74,63800,Drive-thru,Reddlesborne,32,1.97,5.74
2373,216154.52,143654.24,61200,Drive-thru,Ketdenmoor,31,2.36,4.86
2374,266096.86,135204.46,75100,Drive-thru,Pemlake,31,7.56,5.92
2375,254957.18,100303.3,78800,Drive-thru,Siwood,40,6.3,5.77
2376,222994.72,99278.22,58100,Drive-thru,Wendleseybrough,23,4.45,4.22
2377,250603.49,119790.74,77700,Drive-thru,Ketcompwell,41,2.86,5.78
2378,284859.92,117901.51,70500,Drive-thru,Ashling,43,3.41,6.43
2379,244530.61,149317.19,50900,Drive-thru,Enavon,20,4.56,5.82
2380,272845.0,133700.68,68900,Drive-thru,Penderrenscester,45,1.84,7.69
2381,259450.53,85176.31,75100,Drive-thru,Shaftnell,48,2.41,7.32
2382,349354.27,213698.15,76200,Drive-thru,Boothenwold,31,2.35,6.21
2383,208294.79,158939.96,50100,Drive-thru,Suddinghead,14,6.42,5.6
2384,352297.82,210230.31,74300,Drive-thru,Alddlesmoor,40,4.06,8.11
2385,285821.63,102636.01,79400,Drive-thru,Abbermansshot,43,2.11,7.18
2386,277036.86,188637.79,78600,Drive-thru,Millensted,28,2.63,5.78
2387,367930.76,216934.58,68500,Drive-thru,Todchester,46,4.73,6.16
2388,358145.52,206863.74,68100,Drive-thru,Millerthorne,27,5.15,5.91
2389,307283.81,171795.26,65100,Drive-thru,Camscombe,30,4.8,6.22
2390,296088.92,136823.49,88300,Drive-thru,Bootherlow,39,9.9,6.07
2391,268008.14,95608.64,77900,Drive-thru,Ensworth,43,9.64,5.94
2392,305369.48,218041.11,66300,Drive-thru,Abberbrough,23,8.01,4.53
2393,246954.12,160933.8,62000,Drive-thru,Camsmansmere,30,1.33,5.56
2394,334011.88,183340.05,76600,Drive-thru,Pendingseybridge,37,4.34,6.15
2395,247286.33,135996.86,74000,Drive-thru,Hurstden,39,9.53,6.43
2396,344322.32,177584.08,79400,Drive-thru,Enhampton,38,2.51,7.54
2397,273211.01,115929.31,77700,Drive-thru,Chedderwang,32,1.99,6.69
2398,311167.03,146208.15,78400,Drive-thru,Sunshot,32,8.43,6.23
2399,223525.32,84490.43,67900,Drive-thru,Horndlebridge,45,1.97,6.93
2400,307815.35,209145.3,61300,Drive-thru,Camcester,33,9.95,5.52
2401,225049.77,85801.72,83000,Drive-thru,Pemsney,39,4.52,7.22
2402,185085.82,94378.07,53800,Drive-thru,Cidensted,37,6.73,4.2
2403,314140.07,148508.14,83700,Drive-thru,Edgbage,61,6.52,8.88
2404,299036.57,185284.31,74500,Drive-thru,Wendbury,41,6.99,6.14
2405,338522.95,196595.56,79200,Drive-thru,Staindlecombe,39,9.27,5.35
2406,273590.94,144588.07,76200,Drive-thru,Dribgleditch,28,6.54,6.11
2407,225079.95,153911.87,53200,Drive-thru,Emseyby,22,8.33,5.39
2408,308171.27,193607.42,56400,Drive-thru,Eldon,32,2.96,6.61
2409,351517.5,185949.61,76400,Drive-thru,Camsbasport,49,2.56,7.81
2410,277133.43,165090.9,59800,Drive-thru,Emcester,31,9.96,6.8
2411,204769.38,117017.85,70800,Drive-thru,Harttree,26,9.51,5.15
2412,348274.89,205012.8,74200,Drive-thru,Wormoor,40,1.44,6.74
2413,260951.1,90115.93,82700,Drive-thru,Shrivdenthorne,57,1.73,8.26
2414,269918.87,116613.85,73200,Drive-thru,Reddlested,28,9.39,5.74
2415,226279.15,132026.65,62600,Drive-thru,Hamby,32,4.95,4.3
2416,253018.95,149091.17,62300,Drive-thru,Wolham,34,7.45,6.94
2417,273456.94,127923.53,82300,Drive-thru,Flitthorne,32,7.93,5.83
2418,327422.28,218508.18,70300,Drive-thru,Cookcastle,29,9.68,4.97
2419,287177.63,148805.06,71200,Drive-thru,Hurstport,38,5.35,6.36
2420,282601.55,139841.09,80500,Drive-thru,Watchling,46,6.7,7.54
2421,313249.21,157480.48,82300,Drive-thru,Ketdon,47,8.67,7.48
2422,334973.5,177440.32,83300,Drive-thru,Chiplake,44,2.24,6.06
2423,185977.77,103324.55,59300,Drive-thru,Hornsditch,25,9.86,5.22
2424,321572.74,151927.41,77800,Drive-thru,Flitlake,28,5.38,7.03
2425,181153.02,114456.58,55100,Drive-thru,Camston,26,6.67,4.63
2426,291729.29,208196.04,73400,Drive-thru,Ensringgrove,34,7.72,5.24
2427,322531.13,214836.62,74100,Drive-thru,Brackrewich,37,8.49,6.36
2428,261603.71,129230.57,76500,Drive-thru,Pendlebage,32,8.33,6.36
2429,300714.16,195601.47,73100,Drive-thru,Enderside,38,7.66,5.73
2430,287209.12,156141.18,70200,Drive-thru,Durblehead,39,6.81,7.7
2431,263452.88,114032.81,72400,Drive-thru,Emmingley,38,2.71,5.97
2432,334496.15,182455.38,80300,Drive-thru,Hartringbrough,43,9.42,7.9
2433,389445.02,210485.05,92400,Drive-thru,Rotdon,52,4.28,6.78
2434,263870.63,110591.36,90800,Drive-thru,Worblemerditch,52,1.55,6.35
2435,250228.15,157554.56,61700,Drive-thru,Todenwold,28,7.33,5.87
2436,150339.17,86155.45,64800,Drive-thru,Worrensbury,31,2.33,3.49
2437,277293.15,142683.09,77400,Drive-thru,Warblesbrook,36,5.86,6.34
2438,250014.17,113312.79,68100,Drive-thru,Sudringthorne,31,6.48,7.84
